"Time","Cam Hue (N0 - OZ)","Cam Sat (N0 - OZ)","Cam Val (N0 - OZ)","Air Hum (N0 - OZ)","Air Temp (N0 - OZ)","Soil Hum (N0 - OZ)","Soil Temp (N0 - OZ)","Soil Nit (N0 - OZ)","Soil Pho (N0 - OZ)","Soil Pot (N0 - OZ)","Soil pH (N0 - OZ)","Soil EC (N0 - OZ)"
1721600400000,,,,,,,,,,,,
1721601000000,,,,,,,,,,,,
1721601600000,,,,,,,,,,,,
1721602200000,,,,,,,,,,,,
1721602800000,,,,,,,,,,,,
1721603400000,,,,,,,,,,,,
1721604000000,,,,,,,,,,,,
1721604600000,,,,,,,,,,,,
1721605200000,,,,,,,,,,,,
1721605800000,,,,,,,,,,,,
1721606400000,,,,,,,,,,,,
1721607000000,,,,,,,,,,,,
1721607600000,,,,,,,,,,,,
1721608200000,,,,,,,,,,,,
1721608800000,,,,,,,,,,,,
1721609400000,,,,,,,,,,,,
1721610000000,,,,,,,,,,,,
1721610600000,,,,,,,,,,,,
1721611200000,,,,,,,,,,,,
1721611800000,,,,,,,,,,,,
1721612400000,,,,,,,,,,,,
1721613000000,,,,,,,,,,,,
1721613600000,,,,,,,,,,,,
1721614200000,,,,,,,,,,,,
1721614800000,,,,,,,,,,,,
1721615400000,,,,,,,,,,,,
1721616000000,,,,,,,,,,,,
1721616600000,,,,,,,,,,,,
1721617200000,,,,,,,,,,,,
1721617800000,,,,,,,,,,,,
1721618400000,,,,,,,,,,,,
1721619000000,,,,,,,,,,,,
1721619600000,,,,,,,,,,,,
1721620200000,,,,,,,,,,,,
1721620800000,,,,,,,,,,,,
1721621400000,,,,,,,,,,,,
1721622000000,,,,,,,,,,,,
1721622600000,,,,,,,,,,,,
1721623200000,,,,,,,,,,,,
1721623800000,,,,,,,,,,,,
1721624400000,,,,,,,,,,,,
1721625000000,,,,,,,,,,,,
1721625600000,,,,,,,,,,,,
1721626200000,,,,,,,,,,,,
1721626800000,,,,,,,,,,,,
1721627400000,,,,,,,,,,,,
1721628000000,,,,,,,,,,,,
1721628600000,,,,,,,,,,,,
1721629200000,,,,,,,,,,,,
1721629800000,,,,,,,,,,,,
1721630400000,,,,,,,,,,,,
1721631000000,,,,,,,,,,,,
1721631600000,,,,,,,,,,,,
1721632200000,,,,,,,,,,,,
1721632800000,,,,,,,,,,,,
1721633400000,,,,,,,,,,,,
1721634000000,,,,,,,,,,,,
1721634600000,,,,,,,,,,,,
1721635200000,,,,,,,,,,,,
1721635800000,,,,,,,,,,,,
1721636400000,,,,,,,,,,,,
1721637000000,,,,,,,,,,,,
1721637600000,,,,,,,,,,,,
1721638200000,,,,,,,,,,,,
1721638800000,,,,,,,,,,,,
1721639400000,,,,,,,,,,,,
1721640000000,,,,,,,,,,,,
1721640600000,,,,,,,,,,,,
1721641200000,,,,,,,,,,,,
1721641800000,,,,,,,,,,,,
1721642400000,,,,,,,,,,,,
1721643000000,,,,,,,,,,,,
1721643600000,,,,,,,,,,,,
1721644200000,,,,,,,,,,,,
1721644800000,,,,,,,,,,,,
1721645400000,,,,,,,,,,,,
1721646000000,,,,,,,,,,,,
1721646600000,,,,,,,,,,,,
1721647200000,,,,,,,,,,,,
1721647800000,,,,,,,,,,,,
1721648400000,,,,,,,,,,,,
1721649000000,,,,,,,,,,,,
1721649600000,,,,,,,,,,,,
1721650200000,,,,,,,,,,,,
1721650800000,,,,,,,,,,,,
1721651400000,,,,,,,,,,,,
1721652000000,,,,,,,,,,,,
1721652600000,,,,,,,,,,,,
1721653200000,,,,,,,,,,,,
1721653800000,,,,,,,,,,,,
1721654400000,,,,,,,,,,,,
1721655000000,,,,,,,,,,,,
1721655600000,,,,,,,,,,,,
1721656200000,,,,,,,,,,,,
1721656800000,,,,,,,,,,,,
1721657400000,,,,,,,,,,,,
1721658000000,,,,,,,,,,,,
1721658600000,,,,,,,,,,,,
1721659200000,,,,,,,,,,,,
1721659800000,,,,,,,,,,,,
1721660400000,,,,,,,,,,,,
1721661000000,,,,,,,,,,,,
1721661600000,,,,,,,,,,,,
1721662200000,,,,,,,,,,,,
1721662800000,,,,,,,,,,,,
1721663400000,,,,,,,,,,,,
1721664000000,,,,,,,,,,,,
1721664600000,,,,,,,,,,,,
1721665200000,,,,,,,,,,,,
1721665800000,,,,,,,,,,,,
1721666400000,,,,,,,,,,,,
1721667000000,,,,,,,,,,,,
1721667600000,,,,,,,,,,,,
1721668200000,,,,,,,,,,,,
1721668800000,,,,,,,,,,,,
1721669400000,,,,,,,,,,,,
1721670000000,,,,,,,,,,,,
1721670600000,,,,,,,,,,,,
1721671200000,,,,,,,,,,,,
1721671800000,,,,,,,,,,,,
1721672400000,,,,,,,,,,,,
1721673000000,,,,,,,,,,,,
1721673600000,,,,,,,,,,,,
1721674200000,,,,,,,,,,,,
1721674800000,,,,,,,,,,,,
1721675400000,,,,,,,,,,,,
1721676000000,,,,,,,,,,,,
1721676600000,,,,,,,,,,,,
1721677200000,,,,,,,,,,,,
1721677800000,,,,,,,,,,,,
1721678400000,,,,,,,,,,,,
1721679000000,,,,,,,,,,,,
1721679600000,,,,,,,,,,,,
1721680200000,,,,,,,,,,,,
1721680800000,,,,,,,,,,,,
1721681400000,,,,,,,,,,,,
1721682000000,,,,,,,,,,,,
1721682600000,,,,,,,,,,,,
1721683200000,,,,,,,,,,,,
1721683800000,,,,,,,,,,,,
1721684400000,,,,,,,,,,,,
1721685000000,,,,,,,,,,,,
1721685600000,,,,,,,,,,,,
1721686200000,,,,,,,,,,,,
1721686800000,,,,,,,,,,,,
1721687400000,,,,,,,,,,,,
1721688000000,,,,,,,,,,,,
1721688600000,,,,,,,,,,,,
1721689200000,,,,,,,,,,,,
1721689800000,,,,,,,,,,,,
1721690400000,,,,,,,,,,,,
1721691000000,,,,,,,,,,,,
1721691600000,,,,,,,,,,,,
1721692200000,,,,,,,,,,,,
1721692800000,,,,,,,,,,,,
1721693400000,,,,,,,,,,,,
1721694000000,,,,,,,,,,,,
1721694600000,,,,,,,,,,,,
1721695200000,,,,,,,,,,,,
1721695800000,,,,,,,,,,,,
1721696400000,,,,,,,,,,,,
1721697000000,,,,,,,,,,,,
1721697600000,,,,,,,,,,,,
1721698200000,,,,,,,,,,,,
1721698800000,,,,,,,,,,,,
1721699400000,,,,,,,,,,,,
1721700000000,,,,,,,,,,,,
1721700600000,,,,,,,,,,,,
1721701200000,,,,,,,,,,,,
1721701800000,,,,,,,,,,,,
1721702400000,,,,,,,,,,,,
1721703000000,,,,,,,,,,,,
1721703600000,,,,,,,,,,,,
1721704200000,,,,,,,,,,,,
1721704800000,,,,,,,,,,,,
1721705400000,,,,,,,,,,,,
1721706000000,,,,,,,,,,,,
1721706600000,,,,,,,,,,,,
1721707200000,,,,,,,,,,,,
1721707800000,,,,,,,,,,,,
1721708400000,,,,,,,,,,,,
1721709000000,,,,,,,,,,,,
1721709600000,,,,,,,,,,,,
1721710200000,,,,,,,,,,,,
1721710800000,,,,,,,,,,,,
1721711400000,,,,,,,,,,,,
1721712000000,,,,,,,,,,,,
1721712600000,,,,,,,,,,,,
1721713200000,,,,,,,,,,,,
1721713800000,,,,,,,,,,,,
1721714400000,,,,,,,,,,,,
1721715000000,,,,,,,,,,,,
1721715600000,,,,,,,,,,,,
1721716200000,,,,,,,,,,,,
1721716800000,,,,,,,,,,,,
1721717400000,,,,,,,,,,,,
1721718000000,,,,,,,,,,,,
1721718600000,,,,,,,,,,,,
1721719200000,,,,,,,,,,,,
1721719800000,,,,,,,,,,,,
1721720400000,,,,,,,,,,,,
1721721000000,,,,,,,,,,,,
1721721600000,,,,,,,,,,,,
1721722200000,,,,,,,,,,,,
1721722800000,,,,,,,,,,,,
1721723400000,,,,,,,,,,,,
1721724000000,,,,,,,,,,,,
1721724600000,,,,,,,,,,,,
1721725200000,,,,,,,,,,,,
1721725800000,,,,,,,,,,,,
1721726400000,,,,,,,,,,,,
1721727000000,,,,,,,,,,,,
1721727600000,,,,,,,,,,,,
1721728200000,,,,,,,,,,,,
1721728800000,,,,,,,,,,,,
1721729400000,,,,,,,,,,,,
1721730000000,,,,,,,,,,,,
1721730600000,,,,,,,,,,,,
1721731200000,16,9,4,51.98,24.87,15,17.3,46,24.87,101,0,185
1721731800000,16,9,4,51.88,24.93,15.3,17.3,46,24.93,101,0,185
1721732400000,16,9,4,51.87,24.92,15.2,17.3,46,24.92,101,0,185
1721733000000,16,9,4,51.84,24.91,15.3,17.2,46,24.91,101,0,185
1721733600000,16,9,4,51.85,24.88,15.3,17.2,46,24.88,101,0,185
1721734200000,16,9,4,51.82,24.85,15.3,17.2,45,24.85,101,0,184
1721734800000,16,9,4,51.81,24.77,15.3,17.2,45,24.77,101,0,184
1721735400000,47,4,4,51.69,24.76,15.2,17.2,45,24.76,101,0,184
1721736000000,66,7,5,51.33,24.94,15.5,17.2,45,24.94,101,0,184
1721736600000,42,5,4,51.26,24.95,15.2,17.2,45,24.95,101,0,184
1721737200000,57,7,4,51.2,24.88,15.2,17.1,45,24.88,101,0,184
1721737800000,54,7,4,51.21,24.8,15.1,17.1,45,24.8,101,0,184
1721738400000,130,13,5,51.19,24.74,15.2,17.1,45,24.74,101,0,184
1721739000000,64,8,4,51.12,24.7,15.2,17.1,45,24.7,101,0,184
1721739600000,73,6,4,51.09,24.64,15.2,17,45,24.64,101,0,184
1721740200000,98,9,5,51.11,24.57,15.2,17,45,24.57,101,0,184
1721740800000,60,6,4,51.07,24.53,15.3,17,45,24.53,101,0,184
1721741400000,96,9,5,51.08,24.49,15.1,16.9,45,24.49,101,0,184
1721742000000,62,6,4,51.04,24.41,15.2,16.9,45,24.41,100,0,183
1721742600000,71,7,4,50.96,24.39,15.2,16.9,45,24.39,100,0,183
1721743200000,86,8,5,50.98,24.28,15.1,16.9,45,24.28,100,0,183
1721743800000,91,8,5,50.94,24.21,15.3,16.8,45,24.21,100,0,183
1721744400000,71,7,4,50.91,24.15,15.2,16.8,45,24.15,100,0,183
1721745000000,70,7,4,50.94,24.08,15.1,16.8,45,24.08,100,0,183
1721745600000,68,7,4,50.88,24.03,15.1,16.7,45,24.03,100,0,183
1721746200000,82,8,4,50.83,23.98,15.2,16.7,45,23.98,100,0,183
1721746800000,107,9,5,50.82,23.94,15,16.6,45,23.94,100,0,183
1721747400000,66,8,4,50.76,23.84,15.1,16.6,45,23.84,100,0,183
1721748000000,42,6,4,50.74,23.76,15.1,16.6,45,23.76,100,0,182
1721748600000,72,8,4,50.72,23.69,15.1,16.5,45,23.69,100,0,182
1721749200000,78,10,4,50.68,23.63,15.3,16.5,45,23.63,100,0,182
1721749800000,72,9,4,50.67,23.6,15.1,16.4,45,23.6,100,0,182
1721750400000,78,8,4,50.59,23.57,15,16.3,45,23.57,100,0,182
1721751000000,82,10,4,50.59,23.47,15,16.3,45,23.47,100,0,182
1721751600000,69,8,4,50.56,23.42,15,16.3,45,23.42,100,0,182
1721752200000,44,4,4,50.52,23.37,15,16.2,45,23.37,100,0,182
1721752800000,73,7,4,50.48,23.32,15.1,16.2,45,23.32,100,0,182
1721753400000,100,9,4,50.45,23.26,15.1,16.1,44,23.26,99,0,181
1721754000000,56,7,4,50.47,23.24,15,16.1,44,23.24,99,0,181
1721754600000,47,5,4,50.41,23.2,15,16,44,23.2,99,0,181
1721755200000,69,6,4,50.4,23.16,15,16,44,23.16,99,0,181
1721755800000,70,8,4,50.37,23.12,15,16,44,23.12,99,0,181
1721756400000,36,3,4,50.32,23.12,15.1,15.9,44,23.12,99,0,181
1721757000000,45,4,4,50.28,23.09,15.1,15.9,44,23.09,99,0,181
1721757600000,67,6,4,50.26,23.05,15,15.9,44,23.05,99,0,181
1721758200000,40,4,4,50.22,23.06,15.1,15.8,44,23.06,99,0,181
1721758800000,64,8,4,50.2,23.03,15,15.8,44,23.03,99,0,181
1721759400000,74,7,4,50.18,23.01,15,15.8,44,23.01,99,0,181
1721760000000,84,8,4,50.13,23,14.9,15.7,44,23,99,0,181
1721760600000,65,7,4,50.09,22.97,15,15.7,44,22.97,99,0,180
1721761200000,62,5,4,50.05,22.95,14.9,15.6,44,22.95,99,0,180
1721761800000,72,8,4,50.11,22.9,14.9,15.6,44,22.9,99,0,180
1721762400000,59,6,4,50.06,22.86,15,15.5,44,22.86,99,0,180
1721763000000,31,3,4,50,22.84,15,15.5,44,22.84,99,0,180
1721763600000,29,2,4,49.98,22.8,14.9,15.5,44,22.8,99,0,180
1721764200000,35,3,4,49.94,22.79,14.9,15.5,44,22.79,99,0,180
1721764800000,19,1,4,49.95,22.78,15,15.5,44,22.78,99,0,180
1721765400000,52,4,4,49.9,22.77,14.8,15.4,44,22.77,99,0,180
1721766000000,25,2,4,49.87,22.75,14.9,15.4,44,22.75,99,0,180
1721766600000,19,2,5,49.84,22.74,14.8,15.3,44,22.74,99,0,180
1721767200000,3,1,7,49.82,22.72,14.8,15.3,43,22.72,98,0,179
1721767800000,23,4,17,49.86,22.69,15,15.3,43,22.69,98,0,179
1721768400000,41,5,24,49.78,22.76,15,15.2,43,22.76,98,0,179
1721769000000,85,6,34,49.76,22.75,14.9,15.2,43,22.75,98,0,179
1721769600000,47,1,41,49.74,22.75,15,15.2,43,22.75,98,0,179
1721770200000,42,1,47,49.74,22.74,14.9,15.2,43,22.74,98,0,179
1721770800000,52,1,53,49.71,22.79,14.8,15.1,43,22.79,98,0,179
1721771400000,49,0,54,49.69,22.78,14.8,15.1,43,22.78,98,0,179
1721772000000,33,0,53,49.73,22.77,14.9,15.1,43,22.77,98,0,179
1721772600000,48,2,55,49.71,22.78,14.9,15.1,43,22.78,98,0,179
1721773200000,61,2,54,49.67,22.81,14.9,15.1,43,22.81,98,0,179
1721773800000,57,2,54,49.68,22.83,14.8,15.1,43,22.83,98,0,179
1721774400000,72,2,55,49.66,22.87,14.9,15.1,43,22.87,98,0,179
1721775000000,76,3,55,49.69,22.89,14.8,15,43,22.89,98,0,179
1721775600000,34,1,52,49.67,23,14.8,15,43,23,98,0,179
1721776200000,42,1,54,49.64,23.07,14.9,14.9,43,23.07,98,0,179
1721776800000,65,2,53,49.7,23.29,14.9,14.9,43,23.29,98,0,179
1721777400000,39,1,47,49.83,23.67,14.8,15,43,23.67,98,0,179
1721778000000,146,4,47,49.82,24.57,14.9,15,43,24.57,98,0,179
1721778600000,23,1,39,49.95,24.99,14.8,15,43,24.99,98,0,179
1721779200000,61,2,53,49.83,26.61,14.9,15.1,43,26.61,98,0,179
1721779800000,66,2,53,49.46,27.09,14.8,15.2,43,27.09,98,0,179
1721780400000,47,1,54,49.15,26.69,14.9,15.3,44,26.69,99,0,180
1721781000000,53,1,55,49.39,26.12,15,15.4,44,26.12,99,0,180
1721781600000,49,1,52,49.58,25.69,15,15.5,44,25.69,99,0,180
1721782200000,72,3,55,49.58,25.5,15,15.5,44,25.5,99,0,180
1721782800000,72,3,53,49.57,25.38,14.9,15.6,44,25.38,99,0,180
1721783400000,66,3,54,49.55,25.32,15,15.6,44,25.32,99,0,180
1721784000000,72,3,55,49.54,25.22,14.9,15.6,44,25.22,99,0,180
1721784600000,68,3,52,49.56,25.2,14.9,15.7,44,25.2,99,0,180
1721785200000,67,3,55,49.51,25.19,14.9,15.7,44,25.19,99,0,180
1721785800000,73,4,55,49.52,25.16,15,15.7,44,25.16,99,0,180
1721786400000,70,3,54,49.49,25.22,15,15.7,44,25.22,99,0,180
1721787000000,73,4,53,49.56,25.27,14.9,15.8,44,25.27,99,0,180
1721787600000,96,4,54,49.66,25.41,14.8,15.8,44,25.41,99,0,180
1721788200000,93,4,55,49.63,25.49,14.7,15.8,44,25.49,99,0,180
1721788800000,67,2,53,49.67,25.76,14.9,15.9,44,25.76,99,0,181
1721789400000,64,2,53,49.64,25.93,14.9,15.9,44,25.93,99,0,181
1721790000000,64,2,53,49.68,25.97,14.9,15.9,44,25.97,99,0,181
1721790600000,65,2,54,49.6,26.18,14.9,16,44,26.18,99,0,181
1721791200000,67,2,55,49.65,26.29,15,16,44,26.29,99,0,181
1721791800000,68,2,54,49.64,26.43,14.9,16.1,44,26.43,99,0,181
1721792400000,65,2,54,49.6,26.52,14.9,16.2,44,26.52,99,0,181
1721793000000,69,2,53,49.56,26.67,15.1,16.2,44,26.67,99,0,181
1721793600000,65,2,54,49.6,26.78,15,16.3,44,26.78,99,0,181
1721794200000,95,4,54,49.69,26.87,14.9,16.3,44,26.87,99,0,181
1721794800000,89,3,53,49.64,27.05,15,16.5,45,27.05,100,0,182
1721795400000,93,3,54,49.63,27.09,15.1,16.5,45,27.09,100,0,182
1721796000000,94,3,55,49.7,27.17,15,16.6,45,27.17,100,0,182
1721796600000,101,4,56,49.69,27.29,15,16.7,45,27.29,100,0,182
1721797200000,95,4,54,49.68,27.4,15,16.7,45,27.4,100,0,182
1721797800000,98,4,53,49.76,27.5,14.9,16.8,45,27.5,100,0,182
1721798400000,98,4,53,49.77,27.61,15,16.9,45,27.61,100,0,182
1721799000000,106,5,53,49.67,27.74,15,17,45,27.74,100,0,182
1721799600000,46,1,52,49.63,27.75,15,17,45,27.75,100,0,183
1721800200000,87,3,53,49.64,27.75,15.1,17.1,45,27.75,100,0,183
1721800800000,56,2,54,0,0,0,0,0,0,0,0,0
1721801400000,84,3,51,49.53,27.62,14.8,17.3,45,27.62,100,0,183
1721802000000,34,2,36,49.56,27.52,15,17.3,45,27.52,100,0,183
1721802600000,27,1,31,49.61,27.45,15,17.3,45,27.45,100,0,183
1721803200000,19,1,22,49.65,27.32,14.9,17.4,45,27.32,100,0,183
1721803800000,3,0,15,49.64,27.32,15,17.4,45,27.32,100,0,183
1721804400000,0,0,9,49.63,27.15,15,17.5,45,27.15,100,0,183
1721805000000,19,9,6,49.68,27.07,14.9,17.5,45,27.07,100,0,183
1721805600000,35,21,5,49.69,26.97,15,17.6,45,26.97,100,0,183
1721806200000,38,27,4,49.64,26.92,15.1,17.6,45,26.92,100,0,183
1721806800000,40,27,4,49.64,26.82,14.9,17.6,45,26.82,100,0,183
1721807400000,29,18,4,49.69,26.72,15,17.6,45,26.72,100,0,183
1721808000000,49,30,5,49.7,26.68,14.9,17.6,45,26.68,100,0,183
1721808600000,48,31,5,0,0,0,0,0,0,0,0,0
1721809200000,48,31,5,0,0,0,0,0,0,0,0,0
1721809800000,50,33,5,49.75,26.49,15,17.6,45,26.49,100,0,183
1721810400000,48,31,9,49.73,26.47,14.8,17.6,45,26.47,100,0,183
1721811000000,38,35,9,0,0,0,0,0,0,0,0,0
1721811600000,59,36,8,49.82,26.48,14.8,17.6,45,26.48,100,0,183
1721812200000,63,33,8,49.82,26.52,14.8,17.6,45,26.52,100,0,183
1721812800000,62,38,8,49.9,26.54,14.9,17.6,45,26.54,100,0,183
1721813400000,62,35,8,49.91,26.55,14.9,17.6,45,26.55,100,0,183
1721814000000,65,34,8,49.95,26.53,14.8,17.6,45,26.53,100,0,183
1721814600000,60,32,8,49.99,26.48,14.8,17.6,45,26.48,100,0,183
1721815200000,59,37,8,49.99,26.46,14.9,17.7,45,26.46,100,0,183
1721815800000,61,32,8,49.99,26.47,14.9,17.7,45,26.47,100,0,183
1721816400000,54,31,8,49.99,26.46,14.9,17.7,45,26.46,100,0,183
1721817000000,58,34,8,50.04,26.33,14.8,17.7,45,26.33,100,0,183
1721817600000,53,35,8,50.13,26.25,14.9,17.6,45,26.25,100,0,183
1721818200000,63,36,8,50.2,26.18,14.8,17.7,45,26.18,100,0,182
1721818800000,52,36,4,50.22,26.11,14.9,17.7,45,26.11,100,0,182
1721819400000,35,22,4,50.17,26.12,14.8,17.7,45,26.12,100,0,182
1721820000000,32,23,4,50.23,26.04,14.8,17.7,45,26.04,100,0,182
1721820600000,26,17,4,50.22,26.01,14.9,17.7,45,26.01,100,0,182
1721821200000,27,18,4,50.26,25.93,14.8,17.6,45,25.93,100,0,182
1721821800000,37,25,4,50.27,25.92,14.7,17.6,45,25.92,100,0,182
1721822400000,27,17,4,50.26,25.79,14.8,17.6,45,25.79,100,0,182
1721823000000,32,23,4,50.38,25.7,14.8,17.6,45,25.7,100,0,182
1721823600000,44,29,4,50.3,25.69,14.8,17.6,45,25.69,100,0,182
1721824200000,24,15,4,50.31,25.61,14.8,17.6,45,25.61,100,0,182
1721824800000,33,23,4,50.37,25.55,14.8,17.5,45,25.55,100,0,182
1721825400000,36,24,4,50.31,25.54,14.8,17.5,45,25.54,100,0,182
1721826000000,48,32,4,50.35,25.38,14.8,17.5,45,25.38,100,0,182
1721826600000,39,27,4,50.38,25.32,14.9,17.5,45,25.32,100,0,182
1721827200000,31,20,4,50.39,25.23,14.7,17.4,45,25.23,100,0,182
1721827800000,32,21,4,50.42,25.15,14.9,17.4,45,25.15,100,0,182
1721828400000,24,17,4,50.39,25.09,14.7,17.4,45,25.09,100,0,182
1721829000000,34,23,4,50.37,25.02,14.5,17.4,44,25.02,99,0,181
1721829600000,40,27,4,50.36,24.93,14.7,17.3,44,24.93,99,0,181
1721830200000,29,18,4,50.34,24.87,14.7,17.3,44,24.87,99,0,181
1721830800000,45,30,4,50.35,24.84,14.7,17.3,44,24.84,99,0,181
1721831400000,40,27,4,50.35,24.74,14.8,17.3,44,24.74,99,0,181
1721832000000,50,35,4,50.34,24.69,14.9,17.2,44,24.69,99,0,181
1721832600000,38,26,4,50.34,24.65,14.6,17.2,44,24.65,99,0,181
1721833200000,43,29,4,50.32,24.63,14.7,17.1,44,24.63,99,0,181
1721833800000,37,27,4,50.3,24.6,14.7,17.1,44,24.6,99,0,181
1721834400000,41,30,4,50.29,24.54,14.7,17.1,44,24.54,99,0,181
1721835000000,43,29,4,50.26,24.47,14.7,17,44,24.47,99,0,180
1721835600000,44,31,4,50.27,24.39,14.6,17,44,24.39,99,0,180
1721836200000,42,28,4,50.29,24.33,14.6,16.9,44,24.33,99,0,180
1721836800000,50,36,4,50.27,24.3,14.6,16.9,44,24.3,99,0,180
1721837400000,41,28,4,50.23,24.25,14.7,16.9,44,24.25,99,0,180
1721838000000,45,33,4,50.21,24.22,14.6,16.9,44,24.22,99,0,180
1721838600000,29,20,4,50.2,24.21,14.6,16.8,44,24.21,99,0,180
1721839200000,34,24,4,50.16,24.18,14.6,16.8,44,24.18,99,0,180
1721839800000,28,19,4,50.17,24.09,14.6,16.8,44,24.09,99,0,180
1721840400000,42,29,4,50.18,24.06,14.6,16.7,44,24.06,99,0,180
1721841000000,43,29,4,50.16,24.04,14.6,16.7,44,24.04,99,0,180
1721841600000,38,26,4,50.12,24.01,14.5,16.6,43,24.01,98,0,179
1721842200000,49,37,4,50.08,24,14.6,16.6,43,24,98,0,179
1721842800000,47,33,4,50,24.03,14.6,16.6,43,24.03,98,0,179
1721843400000,47,33,4,50,24.04,14.6,16.5,43,24.04,98,0,179
1721844000000,52,37,4,50.02,24,14.5,16.5,43,24,98,0,179
1721844600000,49,36,4,50.06,23.93,14.5,16.4,43,23.93,98,0,179
1721845200000,34,24,4,50.06,23.96,14.6,16.4,43,23.96,98,0,179
1721845800000,30,21,4,49.99,23.97,14.6,16.4,43,23.97,98,0,179
1721846400000,44,31,4,49.94,23.95,14.6,16.4,43,23.95,98,0,179
1721847000000,44,30,4,49.95,23.93,14.5,16.3,43,23.93,98,0,179
1721847600000,46,32,4,49.92,23.96,14.5,16.3,43,23.96,98,0,179
1721848200000,38,26,4,49.94,23.92,14.5,16.3,43,23.92,98,0,179
1721848800000,36,25,4,49.97,23.89,14.5,16.2,43,23.89,98,0,179
1721849400000,37,26,4,49.93,23.89,14.5,16.2,43,23.89,98,0,179
1721850000000,34,24,4,49.93,23.9,14.5,16.2,43,23.9,98,0,179
1721850600000,40,28,4,0,0,0,0,0,0,0,0,0
1721851200000,33,24,4,49.87,23.86,14.5,16.2,43,23.86,97,0,178
1721851800000,35,24,4,49.88,23.86,14.5,16.1,43,23.86,97,0,178
1721852400000,41,28,4,49.87,23.83,14.5,16.1,43,23.83,97,0,178
1721853000000,36,21,4,49.86,23.83,14.3,16.1,43,23.83,97,0,178
1721853600000,25,9,8,49.82,23.83,14.5,16.1,43,23.83,97,0,178
1721854200000,24,4,14,49.8,23.81,14.4,16,43,23.81,97,0,178
1721854800000,60,5,24,49.78,23.8,14.5,16,43,23.8,97,0,178
1721855400000,92,6,38,49.76,23.8,14.5,16,43,23.8,97,0,178
1721856000000,49,1,47,49.78,23.81,14.5,16,43,23.81,97,0,178
1721856600000,46,2,50,49.67,23.89,14.4,16,43,23.89,97,0,178
1721857200000,48,1,53,49.73,23.86,14.6,16,43,23.86,97,0,178
1721857800000,46,2,53,49.72,23.86,14.4,16,43,23.86,97,0,178
1721858400000,41,1,55,49.78,24.04,14.5,16,43,24.04,97,0,178
1721859000000,38,1,53,49.71,24.18,14.5,15.9,43,24.18,97,0,178
1721859600000,24,0,54,49.73,24.2,14.3,15.9,43,24.2,97,0,178
1721860200000,45,1,53,0,0,0,0,0,0,0,0,0
1721860800000,26,1,54,49.75,24.36,14.5,15.9,43,24.36,97,0,178
1721861400000,61,2,54,49.75,24.4,14.3,15.9,43,24.4,97,0,178
1721862000000,46,1,53,49.78,24.44,14.6,15.9,43,24.44,97,0,178
1721862600000,74,3,54,49.81,24.55,14.4,15.9,43,24.55,97,0,178
1721863200000,73,3,53,49.86,24.68,14.4,15.9,43,24.68,97,0,178
1721863800000,90,6,51,49.98,24.95,14.5,16,43,24.95,97,0,178
1721864400000,93,2,47,49.96,26.06,14.5,16,43,26.06,97,0,178
1721865000000,56,2,51,49.89,26.81,14.4,16,43,26.81,97,0,178
1721865600000,54,2,54,49.65,26.84,14.5,16,43,26.84,97,0,178
1721866200000,62,2,53,49.74,26.78,14.5,16.1,43,26.78,97,0,178
1721866800000,61,2,53,49.71,26.5,14.5,16.2,43,26.5,97,0,178
1721867400000,56,2,54,49.76,26.21,14.3,16.2,43,26.21,98,0,179
1721868000000,87,3,56,49.81,26,14.5,16.3,43,26,98,0,179
1721868600000,80,3,54,49.83,25.9,14.5,16.4,43,25.9,98,0,179
1721869200000,73,3,53,49.81,25.89,14.6,16.4,43,25.89,98,0,179
1721869800000,78,3,53,49.86,25.88,14.5,16.5,43,25.88,98,0,179
1721870400000,78,3,54,49.81,25.9,14.7,16.5,43,25.9,98,0,179
1721871000000,78,3,54,49.81,25.93,14.5,16.5,43,25.93,98,0,179
1721871600000,55,2,54,49.77,25.96,14.5,16.5,43,25.96,98,0,179
1721872200000,61,2,53,49.81,25.96,14.4,16.6,43,25.96,98,0,179
1721872800000,53,1,54,0,0,0,0,0,0,0,0,0
1721873400000,51,2,53,0,0,0,0,0,0,0,0,0
1721874000000,51,2,54,49.82,26.16,14.5,16.6,43,26.16,98,0,179
1721874600000,56,2,54,0,0,0,0,0,0,0,0,0
1721875200000,79,3,55,49.79,26.36,14.5,16.7,43,26.36,98,0,179
1721875800000,84,3,55,49.82,26.47,14.5,16.7,43,26.47,98,0,179
1721876400000,69,2,54,49.8,26.54,14.7,16.8,43,26.54,98,0,179
1721877000000,58,2,55,49.77,26.58,14.5,16.8,43,26.58,98,0,179
1721877600000,96,4,54,49.81,26.6,14.6,16.9,43,26.6,98,0,179
1721878200000,64,2,56,49.82,26.64,14.5,16.9,43,26.64,98,0,179
1721878800000,65,2,53,49.82,26.72,14.8,16.9,43,26.72,98,0,179
1721879400000,60,2,53,49.85,26.77,14.5,17,43,26.77,98,0,179
1721880000000,69,2,55,49.86,26.84,14.5,17,43,26.84,98,0,179
1721880600000,71,2,53,49.9,26.96,14.5,17,44,26.96,99,0,180
1721881200000,52,2,54,49.89,27.08,14.5,17.1,44,27.08,99,0,180
1721881800000,90,4,53,49.88,27.13,14.6,17.2,44,27.13,99,0,180
1721882400000,91,3,56,49.89,27.12,14.6,17.2,44,27.12,99,0,180
