"Time","Cam Hue (N3 - NZ)","Cam Sat (N3 - NZ)","Cam Val (N3 - NZ)","Air Hum (N3 - NZ)","Air Temp (N3 - NZ)","Soil Hum (N3 - NZ)","Soil Temp (N3 - NZ)","Soil Nit (N3 - NZ)","Soil Pho (N3 - NZ)","Soil Pot (N3 - NZ)","Soil pH (N3 - NZ)","Soil EC (N3 - NZ)"
1722259800000,7,4,3,43.19,24.66,23.9,17,50,24.66,106,0.2,194
1722260400000,7,4,3,43.24,24.65,23.7,16.9,50,24.65,106,0.2,194
1722261000000,7,4,3,43.3,24.61,23.9,16.9,50,24.61,106,0.2,194
1722261600000,7,4,3,43.32,24.56,23.9,16.9,50,24.56,106,0.2,194
1722262200000,7,4,3,43.33,24.53,23.9,16.9,50,24.53,106,0.2,194
1722262800000,7,4,3,43.31,24.47,23.9,16.9,50,24.47,106,0.1,193
1722263400000,7,4,3,43.33,24.43,23.7,16.8,50,24.43,106,0.1,193
1722264000000,7,4,3,43.24,24.39,23.7,16.8,50,24.39,106,0.1,193
1722264600000,7,4,3,43.44,24.36,23.8,16.8,50,24.36,106,0.1,193
1722265200000,7,4,3,43.52,24.36,23.9,16.7,50,24.36,106,0.1,193
1722265800000,7,4,3,43.64,24.34,23.8,16.7,50,24.34,106,0.1,193
1722266400000,7,4,3,43.7,24.31,23.8,16.7,50,24.31,106,0.1,193
1722267000000,7,4,3,43.75,24.3,23.8,16.7,50,24.3,106,0.1,193
1722267600000,7,4,3,43.7,24.28,24,16.6,50,24.28,106,0.1,193
1722268200000,7,4,3,43.69,24.22,23.8,16.6,50,24.22,106,0.1,193
1722268800000,7,4,3,43.81,24.19,23.9,16.6,49,24.19,105,0.1,192
1722269400000,7,4,3,43.81,24.2,23.9,16.5,50,24.2,106,0.1,193
1722270000000,7,4,3,43.81,24.17,23.7,16.5,49,24.17,105,0.1,192
1722270600000,7,4,3,43.86,24.15,23.7,16.5,49,24.15,105,0.1,192
1722271200000,7,4,3,43.94,24.06,23.8,16.4,49,24.06,105,0.1,192
1722271800000,7,4,3,43.81,24.07,23.8,16.4,49,24.07,105,0.1,192
1722272400000,7,4,3,43.91,24.06,23.9,16.3,49,24.06,105,0.1,192
1722273000000,7,4,3,43.96,24.06,23.8,16.3,49,24.06,105,0.1,192
1722273600000,7,4,3,43.96,24.03,23.7,16.3,49,24.03,105,0.1,192
1722274200000,7,4,3,44.08,24,23.7,16.3,49,24,105,0.1,192
1722274800000,7,4,3,44.11,24,23.7,16.3,49,24,105,0.1,192
1722275400000,7,4,3,44.11,24,23.8,16.3,49,24,105,0.1,192
1722276000000,7,4,3,44.12,24.01,23.7,16.2,49,24.01,105,0.1,192
1722276600000,7,4,3,44.16,23.98,23.8,16.2,49,23.98,105,0.1,192
1722277200000,7,4,3,44.14,23.98,23.7,16.2,49,23.98,105,0.1,192
1722277800000,7,4,3,44.16,24.02,23.7,16.1,49,24.02,105,0.1,191
1722278400000,7,4,3,44.23,24.08,23.7,16.1,49,24.08,105,0.1,191
1722279000000,7,4,3,44.3,24.13,23.7,16.1,49,24.13,105,0.1,191
1722279600000,7,4,3,44.26,24.14,23.7,16.1,49,24.14,105,0.1,191
1722280200000,7,4,3,44.37,24.13,23.7,16.1,49,24.13,105,0.1,191
1722280800000,7,4,3,44.46,24.16,23.6,16.1,49,24.16,105,0.1,191
1722281400000,7,4,3,43.79,23.99,23.7,16.1,49,23.99,105,0.1,191
1722282000000,7,4,3,44.11,24.15,23.8,16.2,49,24.15,105,0.1,191
1722282600000,7,4,3,44.12,24.93,23.6,16.3,49,24.93,105,0.1,191
1722283200000,7,4,3,44.02,25.66,23.6,16.6,49,25.66,105,0.1,192
1722283800000,7,4,3,44,26.26,23.6,16.8,49,26.26,105,0.1,192
1722284400000,7,4,3,43.91,26.64,23.6,17,50,26.64,106,0.1,193
1722285000000,7,4,3,43.95,27,23.6,17.3,50,27,106,0.1,193
1722285600000,7,4,3,43.86,27.32,23.6,17.5,50,27.32,106,0.2,194
1722286200000,7,4,3,43.81,27.6,23.6,17.8,50,27.6,106,0.2,194
1722286800000,7,4,3,43.85,27.78,23.6,18,51,27.78,107,0.2,195
1722287400000,7,4,3,44.19,28.31,23.5,18.3,51,28.31,107,0.2,195
1722288000000,7,4,3,44.17,29.07,23.5,18.6,51,29.07,107,0.2,196
1722288600000,7,4,3,43.84,29.16,23.5,18.9,51,29.16,107,0.2,196
1722289200000,7,4,3,43.88,29.2,23.3,19.1,52,29.2,108,0.2,197
1722289800000,7,4,3,44.04,29.42,23.5,19.3,52,29.42,108,0.2,197
1722290400000,7,4,3,43.97,29.68,23.4,19.5,52,29.68,108,0.2,197
1722291000000,7,4,3,44.04,29.8,23.4,19.7,52,29.8,108,0.2,197
1722291600000,7,4,3,44.04,29.8,23.3,19.9,52,29.8,108,0.2,197
1722292200000,7,4,3,43.69,29.7,23.4,20,52,29.7,108,0.2,197
1722292800000,7,4,3,43.82,29.56,23.3,20.1,52,29.56,108,0.2,197
1722293400000,7,4,3,43.63,29.53,23.3,20.2,52,29.53,108,0.2,197
1722294000000,7,4,3,43.55,29.44,23.2,20.3,52,29.44,108,0.2,197
1722294600000,7,4,3,43.42,29.49,23.2,20.4,52,29.49,108,0.2,197
1722295200000,7,4,3,43.47,29.47,23.1,20.5,51,29.47,107,0.2,196
1722295800000,7,4,3,43.28,29.42,23.1,20.5,51,29.42,107,0.2,196
1722296400000,7,4,3,43.18,29.28,23.1,20.5,51,29.28,107,0.2,196
1722297000000,7,4,3,43.34,29.26,23.1,20.7,51,29.26,107,0.2,196
1722297600000,7,4,3,43.12,29.3,23,20.7,51,29.3,107,0.2,196
1722298200000,7,4,3,43.02,29.26,23,20.7,51,29.26,107,0.2,196
1722298800000,7,4,3,43.06,29.47,22.9,20.7,51,29.47,107,0.2,195
1722299400000,7,4,3,43.19,29.76,22.9,20.8,51,29.76,107,0.2,195
1722300000000,7,4,3,43.2,30.15,22.9,21,51,30.15,107,0.2,195
1722300600000,7,4,3,42.96,30.18,22.9,21.1,51,30.18,107,0.2,195
1722301200000,7,4,3,42.78,30.05,22.8,21.1,51,30.05,107,0.2,195
1722301800000,7,4,3,43.07,30.32,22.7,21.2,51,30.32,107,0.2,195
1722302400000,7,4,3,43.04,30.67,22.7,21.4,51,30.67,107,0.2,195
1722303000000,7,4,3,42.82,30.76,22.8,21.5,51,30.76,107,0.2,195
1722303600000,7,4,3,42.69,30.7,22.6,21.6,51,30.7,107,0.2,195
1722304200000,7,4,3,42.78,30.84,22.6,21.7,51,30.84,107,0.2,195
1722304800000,7,4,3,43.15,31.16,22.5,21.8,50,31.16,106,0.2,194
1722305400000,7,4,3,42.99,31.38,22.6,22,50,31.38,106,0.2,194
1722306000000,7,4,3,42.64,31.23,22.4,22,50,31.23,106,0.2,194
1722306600000,7,4,3,42.71,30.72,22.5,22,50,30.72,106,0.2,194
1722307200000,7,4,3,43.09,30.69,22.4,22.1,50,30.69,106,0.1,193
1722307800000,7,4,3,42.86,30.53,22.4,22.1,50,30.53,106,0.1,193
1722308400000,7,4,3,42.86,30.4,22.3,22,50,30.4,106,0.1,193
1722309000000,7,4,3,42.83,30.43,22.3,22.1,49,30.43,105,0.1,192
1722309600000,7,4,3,42.91,30.43,26.4,22.5,68,30.43,127,0.9,231
1722310200000,7,4,3,43.28,30.51,25.2,23.6,63,30.51,121,0.7,220
1722310800000,7,4,3,43.06,30.57,25,23.8,63,30.57,121,0.7,220
1722311400000,7,4,3,42.95,30.45,25.2,23.7,63,30.45,121,0.7,220
1722312000000,,,,,,,,,,,,
1722312600000,,,,,,,,,,,,
1722313200000,,,,,,,,,,,,
1722313800000,,,,,,,,,,,,
1722314400000,,,,,,,,,,,,
1722315000000,,,,,,,,,,,,
1722315600000,,,,,,,,,,,,
1722316200000,,,,,,,,,,,,
1722316800000,,,,,,,,,,,,
1722317400000,,,,,,,,,,,,
1722318000000,,,,,,,,,,,,
1722318600000,,,,,,,,,,,,
1722319200000,,,,,,,,,,,,
1722319800000,,,,,,,,,,,,
1722320400000,,,,,,,,,,,,
1722321000000,,,,,,,,,,,,
1722321600000,,,,,,,,,,,,
1722322200000,,,,,,,,,,,,
1722322800000,,,,,,,,,,,,
1722323400000,,,,,,,,,,,,
1722324000000,,,,,,,,,,,,
1722324600000,,,,,,,,,,,,
1722325200000,,,,,,,,,,,,
1722325800000,,,,,,,,,,,,
1722326400000,,,,,,,,,,,,
1722327000000,,,,,,,,,,,,
1722327600000,,,,,,,,,,,,
1722328200000,,,,,,,,,,,,
1722328800000,,,,,,,,,,,,
1722329400000,,,,,,,,,,,,
1722330000000,,,,,,,,,,,,
1722330600000,,,,,,,,,,,,
1722331200000,,,,,,,,,,,,
1722331800000,,,,,,,,,,,,
1722332400000,,,,,,,,,,,,
1722333000000,,,,,,,,,,,,
1722333600000,,,,,,,,,,,,
1722334200000,,,,,,,,,,,,
1722334800000,,,,,,,,,,,,
1722335400000,,,,,,,,,,,,
1722336000000,,,,,,,,,,,,
1722336600000,,,,,,,,,,,,
1722337200000,,,,,,,,,,,,
1722337800000,,,,,,,,,,,,
1722338400000,,,,,,,,,,,,
1722339000000,,,,,,,,,,,,
1722339600000,,,,,,,,,,,,
1722340200000,,,,,,,,,,,,
1722340800000,,,,,,,,,,,,
1722341400000,,,,,,,,,,,,
1722342000000,,,,,,,,,,,,
1722342600000,,,,,,,,,,,,
1722343200000,,,,,,,,,,,,
1722343800000,,,,,,,,,,,,
1722344400000,,,,,,,,,,,,
1722345000000,,,,,,,,,,,,
1722345600000,,,,,,,,,,,,
1722346200000,,,,,,,,,,,,
1722346800000,,,,,,,,,,,,
1722347400000,,,,,,,,,,,,
1722348000000,,,,,,,,,,,,
1722348600000,,,,,,,,,,,,
1722349200000,,,,,,,,,,,,
1722349800000,,,,,,,,,,,,
1722350400000,,,,,,,,,,,,
1722351000000,,,,,,,,,,,,
1722351600000,,,,,,,,,,,,
1722352200000,,,,,,,,,,,,
1722352800000,,,,,,,,,,,,
1722353400000,,,,,,,,,,,,
1722354000000,,,,,,,,,,,,
1722354600000,,,,,,,,,,,,
1722355200000,,,,,,,,,,,,
1722355800000,,,,,,,,,,,,
1722356400000,,,,,,,,,,,,
1722357000000,,,,,,,,,,,,
1722357600000,,,,,,,,,,,,
1722358200000,,,,,,,,,,,,
1722358800000,,,,,,,,,,,,
1722359400000,,,,,,,,,,,,
1722360000000,,,,,,,,,,,,
1722360600000,,,,,,,,,,,,
1722361200000,,,,,,,,,,,,
1722361800000,,,,,,,,,,,,
1722362400000,,,,,,,,,,,,
1722363000000,,,,,,,,,,,,
1722363600000,,,,,,,,,,,,
1722364200000,,,,,,,,,,,,
1722364800000,,,,,,,,,,,,
1722365400000,,,,,,,,,,,,
1722366000000,,,,,,,,,,,,
1722366600000,,,,,,,,,,,,
1722367200000,,,,,,,,,,,,
1722367800000,,,,,,,,,,,,
1722368400000,,,,,,,,,,,,
1722369000000,,,,,,,,,,,,
1722369600000,,,,,,,,,,,,
1722370200000,,,,,,,,,,,,
1722370800000,,,,,,,,,,,,
1722371400000,,,,,,,,,,,,
1722372000000,,,,,,,,,,,,
1722372600000,,,,,,,,,,,,
1722373200000,,,,,,,,,,,,
1722373800000,,,,,,,,,,,,
1722374400000,,,,,,,,,,,,
1722375000000,,,,,,,,,,,,
1722375600000,,,,,,,,,,,,
1722376200000,,,,,,,,,,,,
1722376800000,,,,,,,,,,,,
1722377400000,,,,,,,,,,,,
1722378000000,,,,,,,,,,,,
1722378600000,,,,,,,,,,,,
1722379200000,,,,,,,,,,,,
1722379800000,,,,,,,,,,,,
1722380400000,,,,,,,,,,,,
1722381000000,,,,,,,,,,,,
1722381600000,,,,,,,,,,,,
1722382200000,,,,,,,,,,,,
1722382800000,,,,,,,,,,,,
1722383400000,,,,,,,,,,,,
1722384000000,,,,,,,,,,,,
1722384600000,,,,,,,,,,,,
1722385200000,,,,,,,,,,,,
1722385800000,,,,,,,,,,,,
1722386400000,,,,,,,,,,,,
1722387000000,,,,,,,,,,,,
1722387600000,,,,,,,,,,,,
1722388200000,,,,,,,,,,,,
1722388800000,,,,,,,,,,,,
1722389400000,,,,,,,,,,,,
1722390000000,,,,,,,,,,,,
1722390600000,,,,,,,,,,,,
1722391200000,,,,,,,,,,,,
1722391800000,,,,,,,,,,,,
1722392400000,,,,,,,,,,,,
1722393000000,,,,,,,,,,,,
1722393600000,,,,,,,,,,,,
1722394200000,,,,,,,,,,,,
1722394800000,,,,,,,,,,,,
1722395400000,,,,,,,,,,,,
1722396000000,,,,,,,,,,,,
1722396600000,,,,,,,,,,,,
1722397200000,,,,,,,,,,,,
1722397800000,,,,,,,,,,,,
1722398400000,,,,,,,,,,,,
1722399000000,,,,,,,,,,,,
1722399600000,,,,,,,,,,,,
1722400200000,,,,,,,,,,,,
1722400800000,,,,,,,,,,,,
1722401400000,,,,,,,,,,,,
1722402000000,,,,,,,,,,,,
1722402600000,,,,,,,,,,,,
1722403200000,,,,,,,,,,,,
1722403800000,,,,,,,,,,,,
1722404400000,,,,,,,,,,,,
1722405000000,,,,,,,,,,,,
1722405600000,,,,,,,,,,,,
1722406200000,,,,,,,,,,,,
1722406800000,,,,,,,,,,,,
1722407400000,,,,,,,,,,,,
1722408000000,,,,,,,,,,,,
1722408600000,,,,,,,,,,,,
1722409200000,,,,,,,,,,,,
1722409800000,,,,,,,,,,,,
1722410400000,,,,,,,,,,,,
1722411000000,,,,,,,,,,,,
1722411600000,,,,,,,,,,,,
1722412200000,,,,,,,,,,,,
1722412800000,,,,,,,,,,,,
1722413400000,,,,,,,,,,,,
1722414000000,,,,,,,,,,,,
1722414600000,,,,,,,,,,,,
1722415200000,,,,,,,,,,,,
1722415800000,,,,,,,,,,,,
1722416400000,,,,,,,,,,,,
1722417000000,,,,,,,,,,,,
1722417600000,,,,,,,,,,,,
1722418200000,,,,,,,,,,,,
1722418800000,,,,,,,,,,,,
1722419400000,,,,,,,,,,,,
1722420000000,,,,,,,,,,,,
1722420600000,,,,,,,,,,,,
1722421200000,,,,,,,,,,,,
1722421800000,,,,,,,,,,,,
1722422400000,,,,,,,,,,,,
1722423000000,,,,,,,,,,,,
1722423600000,,,,,,,,,,,,
1722424200000,,,,,,,,,,,,
1722424800000,,,,,,,,,,,,
1722425400000,,,,,,,,,,,,
1722426000000,,,,,,,,,,,,
1722426600000,,,,,,,,,,,,
1722427200000,,,,,,,,,,,,
1722427800000,,,,,,,,,,,,
1722428400000,,,,,,,,,,,,
1722429000000,,,,,,,,,,,,
1722429600000,,,,,,,,,,,,
1722430200000,,,,,,,,,,,,
1722430800000,,,,,,,,,,,,
1722431400000,,,,,,,,,,,,
1722432000000,,,,,,,,,,,,
1722432600000,,,,,,,,,,,,
1722433200000,,,,,,,,,,,,
1722433800000,,,,,,,,,,,,
1722434400000,,,,,,,,,,,,
