"Time","Cam Hue (N1 - OZ)","Cam Sat (N1 - OZ)","Cam Val (N1 - OZ)","Air Hum (N1 - OZ)","Air Temp (N1 - OZ)","Soil Hum (N1 - OZ)","Soil Temp (N1 - OZ)","Soil Nit (N1 - OZ)","Soil Pho (N1 - OZ)","Soil Pot (N1 - OZ)","Soil pH (N1 - OZ)","Soil EC (N1 - OZ)"
1720846800000,,,,,,,,,,,,
1720847400000,,,,,,,,,,,,
1720848000000,,,,,,,,,,,,
1720848600000,,,,,,,,,,,,
1720849200000,,,,,,,,,,,,
1720849800000,,,,,,,,,,,,
1720850400000,,,,,,,,,,,,
1720851000000,,,,,,,,,,,,
1720851600000,,,,,,,,,,,,
1720852200000,,,,,,,,,,,,
1720852800000,,,,,,,,,,,,
1720853400000,,,,,,,,,,,,
1720854000000,,,,,,,,,,,,
1720854600000,,,,,,,,,,,,
1720855200000,,,,,,,,,,,,
1720855800000,,,,,,,,,,,,
1720856400000,,,,,,,,,,,,
1720857000000,,,,,,,,,,,,
1720857600000,,,,,,,,,,,,
1720858200000,,,,,,,,,,,,
1720858800000,,,,,,,,,,,,
1720859400000,,,,,,,,,,,,
1720860000000,,,,,,,,,,,,
1720860600000,,,,,,,,,,,,
1720861200000,,,,,,,,,,,,
1720861800000,,,,,,,,,,,,
1720862400000,,,,,,,,,,,,
1720863000000,,,,,,,,,,,,
1720863600000,,,,,,,,,,,,
1720864200000,,,,,,,,,,,,
1720864800000,,,,,,,,,,,,
1720865400000,,,,,,,,,,,,
1720866000000,,,,,,,,,,,,
1720866600000,,,,,,,,,,,,
1720867200000,,,,,,,,,,,,
1720867800000,,,,,,,,,,,,
1720868400000,,,,,,,,,,,,
1720869000000,,,,,,,,,,,,
1720869600000,,,,,,,,,,,,
1720870200000,,,,,,,,,,,,
1720870800000,,,,,,,,,,,,
1720871400000,,,,,,,,,,,,
1720872000000,,,,,,,,,,,,
1720872600000,,,,,,,,,,,,
1720873200000,,,,,,,,,,,,
1720873800000,,,,,,,,,,,,
1720874400000,,,,,,,,,,,,
1720875000000,,,,,,,,,,,,
1720875600000,,,,,,,,,,,,
1720876200000,,,,,,,,,,,,
1720876800000,,,,,,,,,,,,
1720877400000,,,,,,,,,,,,
1720878000000,,,,,,,,,,,,
1720878600000,,,,,,,,,,,,
1720879200000,,,,,,,,,,,,
1720879800000,,,,,,,,,,,,
1720880400000,,,,,,,,,,,,
1720881000000,,,,,,,,,,,,
1720881600000,,,,,,,,,,,,
1720882200000,,,,,,,,,,,,
1720882800000,,,,,,,,,,,,
1720883400000,,,,,,,,,,,,
1720884000000,,,,,,,,,,,,
1720884600000,,,,,,,,,,,,
1720885200000,,,,,,,,,,,,
1720885800000,,,,,,,,,,,,
1720886400000,,,,,,,,,,,,
1720887000000,,,,,,,,,,,,
1720887600000,,,,,,,,,,,,
1720888200000,,,,,,,,,,,,
1720888800000,,,,,,,,,,,,
1720889400000,,,,,,,,,,,,
1720890000000,,,,,,,,,,,,
1720890600000,,,,,,,,,,,,
1720891200000,,,,,,,,,,,,
1720891800000,,,,,,,,,,,,
1720892400000,,,,,,,,,,,,
1720893000000,,,,,,,,,,,,
1720893600000,,,,,,,,,,,,
1720894200000,,,,,,,,,,,,
1720894800000,,,,,,,,,,,,
1720895400000,,,,,,,,,,,,
1720896000000,,,,,,,,,,,,
1720896600000,,,,,,,,,,,,
1720897200000,,,,,,,,,,,,
1720897800000,,,,,,,,,,,,
1720898400000,,,,,,,,,,,,
1720899000000,,,,,,,,,,,,
1720899600000,,,,,,,,,,,,
1720900200000,,,,,,,,,,,,
1720900800000,,,,,,,,,,,,
1720901400000,,,,,,,,,,,,
1720902000000,,,,,,,,,,,,
1720902600000,,,,,,,,,,,,
1720903200000,,,,,,,,,,,,
1720903800000,,,,,,,,,,,,
1720904400000,,,,,,,,,,,,
1720905000000,,,,,,,,,,,,
1720905600000,,,,,,,,,,,,
1720906200000,,,,,,,,,,,,
1720906800000,,,,,,,,,,,,
1720907400000,,,,,,,,,,,,
1720908000000,,,,,,,,,,,,
1720908600000,,,,,,,,,,,,
1720909200000,,,,,,,,,,,,
1720909800000,,,,,,,,,,,,
1720910400000,,,,,,,,,,,,
1720911000000,,,,,,,,,,,,
1720911600000,,,,,,,,,,,,
1720912200000,,,,,,,,,,,,
1720912800000,,,,,,,,,,,,
1720913400000,,,,,,,,,,,,
1720914000000,,,,,,,,,,,,
1720914600000,,,,,,,,,,,,
1720915200000,,,,,,,,,,,,
1720915800000,,,,,,,,,,,,
1720916400000,,,,,,,,,,,,
1720917000000,,,,,,,,,,,,
1720917600000,,,,,,,,,,,,
1720918200000,,,,,,,,,,,,
1720918800000,,,,,,,,,,,,
1720919400000,,,,,,,,,,,,
1720920000000,,,,,,,,,,,,
1720920600000,,,,,,,,,,,,
1720921200000,,,,,,,,,,,,
1720921800000,,,,,,,,,,,,
1720922400000,,,,,,,,,,,,
1720923000000,,,,,,,,,,,,
1720923600000,,,,,,,,,,,,
1720924200000,,,,,,,,,,,,
1720924800000,,,,,,,,,,,,
1720925400000,,,,,,,,,,,,
1720926000000,,,,,,,,,,,,
1720926600000,,,,,,,,,,,,
1720927200000,,,,,,,,,,,,
1720927800000,,,,,,,,,,,,
1720928400000,,,,,,,,,,,,
1720929000000,,,,,,,,,,,,
1720929600000,,,,,,,,,,,,
1720930200000,,,,,,,,,,,,
1720930800000,,,,,,,,,,,,
1720931400000,,,,,,,,,,,,
1720932000000,,,,,,,,,,,,
1720932600000,,,,,,,,,,,,
1720933200000,,,,,,,,,,,,
1720933800000,,,,,,,,,,,,
1720934400000,,,,,,,,,,,,
1720935000000,,,,,,,,,,,,
1720935600000,,,,,,,,,,,,
1720936200000,,,,,,,,,,,,
1720936800000,,,,,,,,,,,,
1720937400000,,,,,,,,,,,,
1720938000000,,,,,,,,,,,,
1720938600000,,,,,,,,,,,,
1720939200000,,,,,,,,,,,,
1720939800000,,,,,,,,,,,,
1720940400000,,,,,,,,,,,,
1720941000000,,,,,,,,,,,,
1720941600000,,,,,,,,,,,,
1720942200000,,,,,,,,,,,,
1720942800000,,,,,,,,,,,,
1720943400000,,,,,,,,,,,,
1720944000000,,,,,,,,,,,,
1720944600000,,,,,,,,,,,,
1720945200000,,,,,,,,,,,,
1720945800000,,,,,,,,,,,,
1720946400000,,,,,,,,,,,,
1720947000000,,,,,,,,,,,,
1720947600000,,,,,,,,,,,,
1720948200000,,,,,,,,,,,,
1720948800000,,,,,,,,,,,,
1720949400000,,,,,,,,,,,,
1720950000000,,,,,,,,,,,,
1720950600000,,,,,,,,,,,,
1720951200000,,,,,,,,,,,,
1720951800000,,,,,,,,,,,,
1720952400000,,,,,,,,,,,,
1720953000000,,,,,,,,,,,,
1720953600000,,,,,,,,,,,,
1720954200000,,,,,,,,,,,,
1720954800000,,,,,,,,,,,,
1720955400000,,,,,,,,,,,,
1720956000000,,,,,,,,,,,,
1720956600000,,,,,,,,,,,,
1720957200000,,,,,,,,,,,,
1720957800000,,,,,,,,,,,,
1720958400000,,,,,,,,,,,,
1720959000000,,,,,,,,,,,,
1720959600000,,,,,,,,,,,,
1720960200000,,,,,,,,,,,,
1720960800000,,,,,,,,,,,,
1720961400000,,,,,,,,,,,,
1720962000000,,,,,,,,,,,,
1720962600000,,,,,,,,,,,,
1720963200000,,,,,,,,,,,,
1720963800000,,,,,,,,,,,,
1720964400000,,,,,,,,,,,,
1720965000000,,,,,,,,,,,,
1720965600000,,,,,,,,,,,,
1720966200000,,,,,,,,,,,,
1720966800000,,,,,,,,,,,,
1720967400000,,,,,,,,,,,,
1720968000000,,,,,,,,,,,,
1720968600000,,,,,,,,,,,,
1720969200000,,,,,,,,,,,,
1720969800000,,,,,,,,,,,,
1720970400000,,,,,,,,,,,,
1720971000000,,,,,,,,,,,,
1720971600000,,,,,,,,,,,,
1720972200000,,,,,,,,,,,,
1720972800000,,,,,,,,,,,,
1720973400000,,,,,,,,,,,,
1720974000000,,,,,,,,,,,,
1720974600000,,,,,,,,,,,,
1720975200000,,,,,,,,,,,,
1720975800000,,,,,,,,,,,,
1720976400000,,,,,,,,,,,,
1720977000000,,,,,,,,,,,,
1720977600000,,,,,,,,,,,,
1720978200000,,,,,,,,,,,,
1720978800000,,,,,,,,,,,,
1720979400000,,,,,,,,,,,,
1720980000000,,,,,,,,,,,,
1720980600000,,,,,,,,,,,,
1720981200000,,,,,,,,,,,,
1720981800000,,,,,,,,,,,,
1720982400000,,,,,,,,,,,,
1720983000000,,,,,,,,,,,,
1720983600000,,,,,,,,,,,,
1720984200000,,,,,,,,,,,,
1720984800000,,,,,,,,,,,,
1720985400000,,,,,,,,,,,,
1720986000000,,,,,,,,,,,,
1720986600000,,,,,,,,,,,,
1720987200000,,,,,,,,,,,,
1720987800000,,,,,,,,,,,,
1720988400000,,,,,,,,,,,,
1720989000000,,,,,,,,,,,,
1720989600000,,,,,,,,,,,,
1720990200000,,,,,,,,,,,,
1720990800000,,,,,,,,,,,,
1720991400000,,,,,,,,,,,,
1720992000000,,,,,,,,,,,,
1720992600000,,,,,,,,,,,,
1720993200000,,,,,,,,,,,,
1720993800000,,,,,,,,,,,,
1720994400000,,,,,,,,,,,,
1720995000000,,,,,,,,,,,,
1720995600000,,,,,,,,,,,,
1720996200000,,,,,,,,,,,,
1720996800000,,,,,,,,,,,,
1720997400000,,,,,,,,,,,,
1720998000000,,,,,,,,,,,,
1720998600000,,,,,,,,,,,,
1720999200000,,,,,,,,,,,,
1720999800000,,,,,,,,,,,,
1721000400000,,,,,,,,,,,,
1721001000000,,,,,,,,,,,,
1721001600000,,,,,,,,,,,,
1721002200000,,,,,,,,,,,,
1721002800000,,,,,,,,,,,,
1721003400000,,,,,,,,,,,,
1721004000000,,,,,,,,,,,,
1721004600000,,,,,,,,,,,,
1721005200000,,,,,,,,,,,,
1721005800000,,,,,,,,,,,,
1721006400000,,,,,,,,,,,,
1721007000000,,,,,,,,,,,,
1721007600000,,,,,,,,,,,,
1721008200000,,,,,,,,,,,,
1721008800000,,,,,,,,,,,,
1721009400000,,,,,,,,,,,,
1721010000000,,,,,,,,,,,,
1721010600000,,,,,,,,,,,,
1721011200000,,,,,,,,,,,,
1721011800000,,,,,,,,,,,,
1721012400000,,,,,,,,,,,,
1721013000000,,,,,,,,,,,,
1721013600000,,,,,,,,,,,,
1721014200000,,,,,,,,,,,,
1721014800000,,,,,,,,,,,,
1721015400000,,,,,,,,,,,,
1721016000000,,,,,,,,,,,,
1721016600000,,,,,,,,,,,,
1721017200000,,,,,,,,,,,,
1721017800000,,,,,,,,,,,,
1721018400000,,,,,,,,,,,,
1721019000000,,,,,,,,,,,,
1721019600000,,,,,,,,,,,,
1721020200000,,,,,,,,,,,,
1721020800000,,,,,,,,,,,,
1721021400000,,,,,,,,,,,,
1721022000000,,,,,,,,,,,,
1721022600000,,,,,,,,,,,,
1721023200000,,,,,,,,,,,,
1721023800000,,,,,,,,,,,,
1721024400000,,,,,,,,,,,,
1721025000000,,,,,,,,,,,,
1721025600000,,,,,,,,,,,,
1721026200000,,,,,,,,,,,,
1721026800000,,,,,,,,,,,,
1721027400000,,,,,,,,,,,,
1721028000000,,,,,,,,,,,,
1721028600000,,,,,,,,,,,,
1721029200000,,,,,,,,,,,,
1721029800000,,,,,,,,,,,,
1721030400000,,,,,,,,,,,,
1721031000000,,,,,,,,,,,,
1721031600000,,,,,,,,,,,,
1721032200000,33,14,11,70.89,23.37,22.9,16.1,96,23.37,158,2.1,289
1721032800000,40,17,13,70.82,23.4,23,16.1,96,23.4,158,2.1,289
1721033400000,38,15,13,70.77,23.42,22.9,16,96,23.42,158,2.1,288
1721034000000,39,17,12,70.67,23.47,22.8,16,96,23.47,158,2.1,289
1721034600000,45,18,12,70.65,23.51,22.9,16,96,23.51,158,2.1,288
1721035200000,39,16,12,70.59,23.54,22.9,16,96,23.54,158,2.1,289
1721035800000,12,5,6,70.64,23.51,22.9,16,96,23.51,158,2.1,289
1721036400000,16,5,6,70.72,23.47,23,16,96,23.47,158,2.1,289
1721037000000,0,0,3,70.66,23.46,22.9,16,96,23.46,158,2.1,289
1721037600000,0,0,3,70.67,23.46,22.8,16,96,23.46,158,2.1,289
1721038200000,1,1,3,70.77,23.37,22.7,16,96,23.37,158,2.1,289
1721038800000,0,0,3,70.77,23.36,22.9,16,96,23.36,158,2.1,289
1721039400000,1,0,3,70.81,23.28,22.9,16,96,23.28,158,2.1,289
1721040000000,0,0,3,70.8,23.23,22.7,16,96,23.23,158,2.1,289
1721040600000,0,0,3,70.8,23.21,22.9,16,96,23.21,158,2.1,289
1721041200000,2,1,3,70.74,23.15,23,16,96,23.15,158,2.1,288
1721041800000,0,0,3,70.77,23.09,22.9,16,96,23.09,158,2.1,288
1721042400000,1,0,3,70.81,23.04,22.9,16,96,23.04,158,2.1,288
1721043000000,0,0,3,70.81,22.98,23,16,96,22.98,158,2.1,288
1721043600000,1,1,3,70.8,22.92,23,15.9,96,22.92,158,2.1,288
1721044200000,2,1,3,70.83,22.85,22.8,15.9,96,22.85,158,2.1,288
1721044800000,2,1,3,70.79,22.83,22.9,15.9,96,22.83,158,2.1,288
1721045400000,1,1,3,70.76,22.8,22.9,15.9,95,22.8,157,2.1,287
1721046000000,1,0,3,70.78,22.77,22.9,15.9,95,22.77,157,2.1,287
1721046600000,3,2,3,70.7,22.72,22.9,15.9,95,22.72,157,2.1,287
1721047200000,3,2,3,70.69,22.67,22.9,15.9,95,22.67,157,2.1,287
1721047800000,3,2,3,70.74,22.63,22.7,15.8,95,22.63,157,2.1,287
1721048400000,3,1,3,70.72,22.59,22.9,15.8,95,22.59,157,2.1,287
1721049000000,2,0,3,70.71,22.59,22.9,15.8,95,22.59,157,2.1,287
1721049600000,1,0,3,70.67,22.57,22.8,15.7,95,22.57,157,2.1,287
1721050200000,2,0,3,70.62,22.53,22.9,15.7,95,22.53,157,2.1,286
1721050800000,2,1,3,70.57,22.51,22.8,15.7,95,22.51,157,2.1,286
1721051400000,1,0,3,70.56,22.5,22.9,15.7,95,22.5,157,2.1,286
1721052000000,1,0,3,70.58,22.47,22.9,15.7,95,22.47,157,2.1,286
1721052600000,1,1,3,70.53,22.44,22.9,15.6,95,22.44,157,2.1,286
1721053200000,5,3,3,70.58,22.39,22.9,15.6,95,22.39,157,2.1,286
1721053800000,0,0,3,70.56,22.37,22.9,15.6,95,22.37,157,2.1,286
1721054400000,1,0,3,70.49,22.38,22.9,15.6,94,22.38,156,2.1,285
1721055000000,0,0,3,70.48,22.33,22.9,15.6,94,22.33,156,2.1,285
1721055600000,2,2,3,70.41,22.34,22.7,15.5,94,22.34,156,2.1,285
1721056200000,1,0,3,70.38,22.34,22.9,15.5,94,22.34,156,2.1,285
1721056800000,0,0,3,70.4,22.3,22.9,15.5,94,22.3,156,2.1,285
1721057400000,0,0,3,70.39,22.29,22.9,15.5,94,22.29,156,2.1,285
1721058000000,0,0,3,70.39,22.25,23,15.5,94,22.25,156,2.1,285
1721058600000,0,0,3,70.44,22.23,22.9,15.5,94,22.23,156,2.1,285
1721059200000,3,2,3,70.34,22.19,22.7,15.5,94,22.19,156,2.1,285
1721059800000,2,1,3,70.38,22.14,22.9,15.4,94,22.14,156,2,284
1721060400000,2,1,3,70.36,22.14,22.9,15.4,94,22.14,156,2,284
1721061000000,1,1,3,70.3,22.15,22.9,15.4,94,22.15,156,2,284
1721061600000,4,2,3,70.29,22.13,22.9,15.4,94,22.13,156,2,284
1721062200000,4,2,3,70.25,22.12,22.8,15.4,94,22.12,156,2,284
1721062800000,1,0,3,70.24,22.1,22.7,15.4,94,22.1,156,2,284
1721063400000,0,0,3,70.2,22.08,22.9,15.3,94,22.08,156,2,284
1721064000000,1,0,3,70.24,22.05,22.8,15.3,94,22.05,156,2,284
1721064600000,4,3,3,70.25,22.04,22.9,15.3,94,22.04,156,2,284
1721065200000,2,1,3,70.23,22.02,22.8,15.2,94,22.02,156,2,284
1721065800000,0,0,3,70.23,21.99,22.9,15.2,94,21.99,156,2,284
1721066400000,0,0,3,70.2,22,22.8,15.2,93,22,155,2,283
1721067000000,3,2,3,70.22,21.96,22.9,15.2,93,21.96,155,2,283
1721067600000,0,0,3,70.19,21.93,22.9,15.2,93,21.93,155,2,283
1721068200000,0,0,3,70.21,21.91,22.9,15.2,93,21.91,155,2,283
1721068800000,2,1,3,70.14,21.9,22.9,15.1,93,21.9,155,2,283
1721069400000,1,0,3,70.13,21.92,22.7,15.1,93,21.92,155,2,283
1721070000000,0,0,3,70.08,21.89,22.8,15.1,93,21.89,155,2,283
1721070600000,0,0,3,70.12,21.87,22.9,15.1,93,21.87,155,2,283
1721071200000,0,0,3,70.11,21.84,22.7,15.1,93,21.84,155,2,283
1721071800000,0,0,3,70.09,21.8,22.8,15.1,93,21.8,155,2,283
1721072400000,0,0,3,70.04,21.8,22.9,15.1,93,21.8,155,2,283
1721073000000,0,0,3,70.04,21.77,22.7,15,93,21.77,155,2,283
1721073600000,0,0,3,70,21.78,22.8,15,93,21.78,155,2,282
1721074200000,0,0,3,70.05,21.76,22.8,15,93,21.76,155,2,282
1721074800000,0,0,3,70.01,21.74,22.8,14.9,93,21.74,155,2,282
1721075400000,1,0,3,70.04,21.71,22.9,14.9,93,21.71,155,2,282
1721076000000,1,1,4,70.02,21.68,22.8,14.9,93,21.68,155,2,282
1721076600000,17,3,7,69.98,21.7,23.1,14.9,93,21.7,155,2,282
1721077200000,83,15,11,69.92,21.71,22.7,14.9,93,21.71,155,2,282
1721077800000,76,14,17,69.93,21.69,23,14.9,93,21.69,155,2,282
1721078400000,80,15,21,69.93,21.68,22.9,14.8,93,21.68,155,2,282
1721079000000,85,18,25,69.91,21.67,22.7,14.8,93,21.67,155,2,282
1721079600000,87,18,27,70.08,21.58,22.8,14.8,92,21.58,154,2,281
1721080200000,,,,,,,,,,,,
1721080800000,,,,,,,,,,,,
1721081400000,,,,,,,,,,,,
1721082000000,,,,,,,,,,,,
1721082600000,,,,,,,,,,,,
1721083200000,,,,,,,,,,,,
1721083800000,,,,,,,,,,,,
1721084400000,,,,,,,,,,,,
1721085000000,,,,,,,,,,,,
1721085600000,,,,,,,,,,,,
1721086200000,,,,,,,,,,,,
1721086800000,87,18,27,70.44,21.68,22.6,14.8,93,21.68,155,2,282
1721087400000,87,18,27,70.48,21.66,22.7,14.8,93,21.66,155,2,282
1721088000000,87,18,27,70.41,21.77,22.8,14.8,93,21.77,155,2,282
1721088600000,,,,,,,,,,,,
1721089200000,87,18,27,70.19,21.85,22.7,14.8,93,21.85,155,2,282
1721089800000,87,18,27,70.3,21.8,22.8,14.8,93,21.8,155,2,282
1721090400000,87,18,27,70.41,21.76,22.7,14.8,93,21.76,155,2,282
1721091000000,87,18,27,70.46,21.76,23,14.8,93,21.76,155,2,282
1721091600000,,,,,,,,,,,,
1721092200000,87,18,27,70.46,21.8,22.8,14.8,93,21.8,155,2,282
1721092800000,87,18,27,70.45,21.8,22.7,14.8,93,21.8,155,2,282
1721093400000,87,18,27,70.35,21.86,22.7,14.8,93,21.86,155,2,282
1721094000000,87,18,27,70.35,21.89,22.9,14.8,93,21.89,155,2,282
1721094600000,87,18,27,70.29,21.93,22.9,14.8,93,21.93,155,2,282
1721095200000,87,18,27,70.33,21.93,22.9,14.8,93,21.93,155,2,282
1721095800000,87,18,27,70.28,21.99,22.9,14.9,93,21.99,155,2,282
1721096400000,87,18,27,70.2,22.02,22.9,14.9,93,22.02,155,2,282
1721097000000,87,18,27,70.23,22.04,22.9,14.9,93,22.04,155,2,282
1721097600000,87,18,27,70.15,22.09,22.9,14.9,93,22.09,155,2,283
1721098200000,87,18,27,70.15,22.14,22.9,14.9,93,22.14,155,2,283
1721098800000,87,18,27,70.06,22.22,22.7,14.9,93,22.22,155,2,283
1721099400000,87,18,27,70,22.26,22.8,15,93,22.26,155,2,283
1721100000000,87,18,27,69.97,22.28,22.9,14.9,93,22.28,155,2,283
1721100600000,87,18,27,69.96,22.33,22.8,15,93,22.33,155,2,283
1721101200000,87,18,27,69.96,22.3,22.9,15,93,22.3,155,2,283
1721101800000,87,18,27,69.98,22.32,22.9,15,93,22.32,155,2,283
1721102400000,87,18,27,69.85,22.46,22.9,15.1,93,22.46,155,2,283
1721103000000,87,18,27,69.81,22.53,22.9,15.1,93,22.53,155,2,283
1721103600000,87,18,27,69.76,22.56,22.8,15.1,94,22.56,156,2,284
1721104200000,87,18,27,69.7,22.6,22.8,15.1,94,22.6,156,2,284
1721104800000,87,18,27,69.73,22.6,22.9,15.1,94,22.6,156,2,284
1721105400000,,,,,,,,,,,,
1721106000000,87,18,27,69.6,22.77,22.9,15.2,94,22.77,156,2,284
1721106600000,87,18,27,69.63,22.8,22.7,15.2,94,22.8,156,2,284
1721107200000,87,18,27,69.57,22.88,22.8,15.2,94,22.88,156,2,284
1721107800000,87,18,27,69.42,23.03,22.9,15.2,94,23.03,156,2.1,285
1721108400000,87,18,27,69.43,23.01,22.7,15.2,94,23.01,156,2.1,285
1721109000000,87,18,27,69.53,22.97,22.9,15.3,94,22.97,156,2.1,285
1721109600000,,,,,,,,,,,,
1721110200000,78,8,24,69.28,23,22.9,15.4,94,23,156,2.1,285
1721110800000,75,7,22,68.93,23.12,22.9,15.4,94,23.12,156,2.1,285
1721111400000,80,7,20,68.85,23.14,22.9,15.4,94,23.14,156,2.1,285
1721112000000,54,7,17,68.83,23.12,22.7,15.4,94,23.12,156,2.1,285
1721112600000,27,3,13,68.9,23.11,22.8,15.4,94,23.11,156,2.1,285
1721113200000,9,0,9,68.92,23.09,22.7,15.4,94,23.09,156,2.1,285
1721113800000,3,0,6,68.97,23.08,22.8,15.4,94,23.08,156,2.1,285
1721114400000,6,0,4,69,23.04,22.9,15.4,94,23.04,156,2.1,285
1721115000000,11,1,4,69.01,23.04,22.9,15.4,94,23.04,156,2.1,285
1721115600000,9,1,4,69.06,23.01,23,15.4,94,23.01,156,2.1,285
1721116200000,6,0,4,69.08,22.98,22.9,15.4,94,22.98,156,2.1,285
1721116800000,16,1,4,69.14,22.95,22.9,15.4,94,22.95,156,2.1,285
1721117400000,14,1,4,69.13,22.93,22.7,15.4,94,22.93,156,2.1,285
1721118000000,5,0,4,69.11,22.92,22.8,15.4,94,22.92,156,2.1,285
1721118600000,24,2,4,69.06,22.93,22.9,15.4,94,22.93,156,2.1,285
1721119200000,15,1,4,69.04,22.89,22.9,15.4,94,22.89,156,2.1,285
1721119800000,3,0,4,69.08,22.85,22.9,15.4,94,22.85,156,2.1,285
1721120400000,6,0,4,69.13,22.83,22.7,15.4,94,22.83,156,2.1,285
1721121000000,4,7,7,69.13,22.84,22.9,15.4,94,22.84,156,2.1,285
1721121600000,6,6,7,69.04,22.82,22.8,15.4,94,22.82,156,2.1,285
1721122200000,3,5,7,69.1,22.79,22.9,15.4,94,22.79,156,2.1,285
1721122800000,3,5,7,69.13,22.75,22.7,15.4,94,22.75,156,2.1,285
1721123400000,4,5,7,69.2,22.72,22.8,15.4,94,22.72,156,2.1,285
